EpochTime,3.feed_25.NO2_PPM..3.feed_25.NO2_PPB
1528965000,0.004
1528968600,0.007
1528972200,0.01
1528975800,0.01
1528979400,0.006
1528983000,0.003
1528986600,0.002
1528990200,0.002
1528993800,0.001
1528997400,0.001
1529001000,0.001
1529004600,0.001
1529008200,0.001
1529011800,0.001
1529015400,0.001
1529019000,0.001
1529022600,0.002
1529026200,0.004
1529029800,0.006
1529033400,0.007
1529037000,0.011
1529040600,0.009
1529044200,0.009
1529047800,0.009
1529051400,0.012
1529055000,0.007
1529058600,0.008
1529062200,0.011
1529065800,0.009
1529069400,0.004
1529073000,0.002
1529076600,0.002
1529080200,0.002
1529083800,0.001
1529087400,0.001
1529091000,0.001
1529094600,0.001
1529098200,0.001
1529101800,0.001
1529105400,0.002
1529109000,0.006
1529112600,0.018
1529116200,0.024
1529119800,0.016
1529123400,0.009
1529127000,0.009
1529130600,0.016
1529134200,0.013
1529137800,0.009
1529141400,0.008
1529145000,0.006
1529148600,0.007
1529152200,0.007
1529155800,0.007
1529159400,0.011
1529163000,0.014
1529166600,0.016
1529170200,0.007
1529173800,0.005
1529177400,0.006
1529181000,0.006
1529184600,0.005
1529188200,0.007
1529191800,0.002
1529195400,0.003
1529199000,0.004
1529202600,0.007
1529206200,0.004
1529209800,0.003
1529213400,0.02
1529217000,0.01
1529220600,0.006
1529224200,0.006
1529227800,0.007
1529231400,0.011
1529235000,0.009
1529238600,0.011
1529242200,0.01
1529245800,0.007
1529249400,0.006
1529253000,0.004
1529256600,0.003
1529260200,0.002
1529263800,0.002
1529267400,0.002
1529271000,0.001
1529274600,0.001
1529278200,0.001
1529281800,0.003
1529285400,0.016
1529289000,0.012
1529292600,0.026
1529296200,0.033
1529299800,0.03
1529303400,0.026
1529307000,0.023
1529310600,0.02
1529314200,0.017
1529317800,0.018
1529321400,0.013
1529325000,0.011
1529328600,0.009
1529332200,0.006
1529335800,0.005
1529339400,0.003
1529343000,0.003
1529346600,0.002
1529350200,0.002
1529353800,0.002
1529357400,0.002
1529361000,0.002
1529364600,0.002
1529368200,0.002
1529371800,0.003
1529375400,0.004
1529379000,0.004
1529382600,0.003
1529386200,0.002
1529389800,0.001
1529393400,0.003
1529397000,0.002
1529400600,0.005
1529404200,0.004
1529407800,0.004
1529411400,0.003
1529415000,0.002
1529425800,0.0
1529429400,0.0
1529433000,0.0
1529436600,0.0
1529440200,0.0
1529443800,0.0
1529447400,0.0
1529451000,0.0
1529454600,0.0
1529458200,0.001
1529461800,0.003
1529465400,0.003
1529469000,0.004
1529472600,0.007
1529476200,0.002
1529479800,0.001
1529483400,0.004
1529487000,0.003
1529490600,0.003
1529494200,0.003
1529497800,0.003
1529501400,0.004
1529505000,0.006
1529508600,0.009
1529512200,0.008
1529515800,0.003
1529519400,0.001
1529523000,0.0
1529526600,0.0
1529530200,0.0
1529533800,0.001
1529537400,0.003
1529541000,0.006
1529544600,0.003
1529548200,0.001
1529551800,0.002
1529555400,0.0
1529559000,0.0
1529562600,0.0
1529566200,0.0
1529569800,0.0
1529573400,0.0
1529577000,0.0
1529580600,0.0
1529584200,0.001
1529587800,0.0
1529591400,0.0
1529595000,0.0
1529598600,0.0
1529602200,0.0
1529605800,0.0
1529609400,0.0
1529613000,0.0
1529616600,0.0
1529620200,0.0
1529623800,0.0
1529627400,0.0
1529631000,0.005
1529634600,0.002
1529638200,0.001
1529641800,0.003
1529645400,0.002
1529649000,0.0
1529652600,0.0
1529656200,0.0
1529659800,0.0
1529663400,0.003
1529667000,0.001
1529670600,0.001
1529674200,0.0
1529677800,0.002
1529681400,0.0
1529685000,0.0
1529688600,0.0
1529692200,0.0
1529695800,0.0
1529699400,0.0
1529703000,0.0
1529706600,0.0
1529710200,0.0
1529713800,0.0
1529717400,0.0
1529721000,0.0
1529724600,0.0
1529728200,0.0
1529731800,0.0
1529735400,0.0
1529739000,0.0
1529742600,0.0
1529746200,0.0
1529749800,0.0
1529753400,0.003
1529757000,0.006
1529760600,0.0
1529764200,0.001
1529767800,0.0
1529771400,0.001
1529775000,0.0
1529778600,0.0
1529782200,0.0
1529785800,0.0
1529789400,0.0
1529793000,0.0
1529796600,0.0
1529800200,0.001
1529803800,0.001
1529807400,0.003
1529811000,0.004
1529814600,0.001
1529818200,0.004
1529821800,0.003
1529825400,0.004
1529829000,0.003
1529832600,0.002
1529836200,0.002
1529839800,0.004
1529843400,0.003
1529847000,0.002
1529850600,0.0
1529854200,0.0
1529857800,0.0
1529861400,0.0
1529865000,0.0
1529868600,0.0
1529872200,0.0
1529875800,0.0
1529879400,0.0
1529883000,0.0
1529886600,0.0
1529890200,0.0
1529893800,0.0
1529897400,0.0
1529901000,0.0
1529904600,0.0
1529908200,0.0
1529911800,0.0
1529915400,0.0
1529919000,0.0
1529922600,0.001
1529926200,0.001
1529929800,0.0
1529933400,0.0
1529937000,0.0
1529940600,0.0
1529944200,0.0
1529947800,0.0
1529951400,0.0
1529955000,0.0
1529958600,0.0
1529962200,0.0
1529965800,0.0
1529969400,0.0
1529973000,0.0
1529976600,0.0
1529980200,0.01
1529983800,0.006
1529987400,0.001
1529991000,0.0
1529994600,0.0
1529998200,0.0
1530001800,0.0
1530005400,0.0
1530009000,0.0
1530012600,0.0
1530016200,0.001
1530019800,0.001
1530023400,0.001
1530027000,0.0
1530030600,0.0
1530034200,0.0
1530037800,0.001
1530041400,0.002
1530045000,0.007
1530048600,0.009
1530052200,0.004
1530055800,0.001
1530059400,0.0
1530063000,0.0
1530066600,0.0
1530070200,0.001
1530073800,0.003
1530077400,0.003
1530081000,0.006
1530084600,0.009
1530088200,0.008
1530091800,0.002
1530095400,0.005
1530099000,0.014
1530102600,0.02
1530106200,0.014
1530109800,0.01
1530113400,0.004
1530117000,0.003
1530120600,0.003
1530124200,0.001
1530127800,0.003
1530131400,0.002
1530135000,0.003
1530138600,0.005
1530142200,0.003
1530145800,0.004
1530149400,0.012
1530153000,0.001
1530156600,0.006
1530160200,0.005
1530163800,0.002
1530167400,0.001
1530171000,0.004
1530174600,0.006
1530178200,0.004
1530181800,0.001
1530185400,0.0
1530189000,0.0
1530192600,0.0
1530196200,0.0
1530199800,0.0
1530203400,0.0
1530207000,0.0
1530210600,0.0
1530214200,0.0
1530217800,0.0
1530221400,0.0
1530225000,0.0
1530228600,0.0
1530232200,0.0
1530235800,0.002
1530239400,0.002
1530243000,0.005
1530246600,0.004
1530250200,0.006
1530253800,0.009
1530257400,0.008
1530261000,0.008
1530264600,0.006
1530268200,0.004
1530271800,0.004
1530275400,0.007
1530279000,0.016
1530282600,0.01
1530286200,0.004
1530289800,0.002
1530293400,0.001
1530297000,0.0
1530300600,0.0
1530304200,0.0
1530307800,0.0
1530311400,0.0
1530315000,0.0
1530318600,0.001
1530322200,0.002
1530325800,0.002
1530329400,0.004
1530333000,0.005
1530336600,0.006
1530340200,0.006
1530343800,0.005
1530347400,0.008
1530351000,0.005
1530354600,0.004
1530358200,0.003
1530361800,0.005
1530365400,0.008
1530369000,0.007
1530372600,0.003
1530376200,0.003
1530379800,0.005
1530383400,0.003
1530387000,0.003
1530390600,0.001
1530394200,0.001
1530397800,0.001
1530401400,0.005
1530405000,0.004
1530408600,0.005
1530412200,0.006
1530415800,0.008
1530419400,0.006
1530423000,0.002
1530426600,0.001
1530430200,0.002
1530433800,0.006
1530437400,0.007
1530441000,0.005
1530444600,0.002
1530448200,0.003
1530451800,0.011
1530455400,0.008
1530459000,0.002
1530462600,0.001
1530466200,0.0
1530469800,0.0
1530473400,0.0
1530477000,0.0
1530480600,0.0
1530484200,0.0
1530487800,0.004
1530491400,0.001
1530495000,0.001
1530498600,0.002
1530502200,0.001
1530505800,0.002
1530509400,0.001
1530513000,0.0
1530516600,0.001
1530520200,0.0
1530523800,0.0
1530527400,0.002
1530531000,0.006
1530534600,0.009
1530538200,0.006
1530545400,0.002
1530549000,0.003
1530552600,0.001
1530556200,0.002
1530559800,0.001
1530563400,0.001
1530567000,0.002
1530570600,0.0
1530574200,0.0
1530577800,0.002
1530581400,0.0
1530585000,0.0
1530588600,0.0
1530592200,0.001
1530595800,0.0
1530599400,0.004
1530603000,0.002
1530606600,0.001
1530610200,0.0
1530613800,0.003
1530617400,0.003
1530621000,0.004
1530624600,0.004
1530628200,0.004
1530631800,0.003
1530635400,0.001
1530639000,0.001
1530642600,0.0
1530646200,0.0
1530649800,0.0
1530653400,0.0
1530657000,0.0
1530660600,0.0
1530664200,0.002
1530667800,0.002
1530671400,0.0
1530675000,0.0
1530678600,0.0
1530682200,0.001
1530685800,0.001
1530689400,0.0
1530693000,0.0
1530696600,0.001
1530700200,0.002
1530703800,0.002
1530707400,0.002
1530711000,0.002
1530714600,0.003
1530718200,0.004
1530721800,0.003
1530725400,0.001
1530729000,0.0
1530732600,0.0
1530736200,0.0
1530739800,0.0
1530743400,0.0
1530747000,0.0
1530750600,0.001
1530754200,0.0
1530757800,0.0
1530761400,0.0
1530765000,0.0
1530768600,0.0
1530772200,0.0
1530775800,0.0
1530779400,0.0
1530783000,0.001
1530786600,0.005
1530790200,0.003
1530793800,0.005
1530797400,0.001
1530801000,0.01
1530804600,0.006
1530808200,0.004
1530811800,0.004
1530815400,0.004
1530819000,0.0
1530822600,0.0
1530826200,0.0
1530829800,0.002
1530833400,0.002
1530837000,0.001
1530840600,0.002
1530844200,0.003
1530847800,0.004
1530851400,0.007
1530855000,0.004
1530858600,0.002
1530862200,0.003
1530865800,0.003
1530869400,0.002
1530873000,0.001
1530876600,0.001
1530880200,0.0
1530883800,0.0
1530887400,0.0
1530891000,0.0
1530894600,0.0
1530898200,0.0
1530901800,0.0
1530905400,0.0
1530909000,0.0
1530912600,0.0
1530916200,0.0
1530919800,0.0
1530923400,0.0
1530927000,0.0
1530930600,0.0
1530934200,0.0
1530937800,0.0
1530941400,0.0
1530945000,0.0
1530948600,0.0
1530952200,0.0
1530955800,0.0
1530959400,0.001
1530963000,0.0
1530966600,0.0
1530970200,0.001
1530973800,0.0
1530977400,0.0
1530981000,0.0
1530984600,0.0
1530988200,0.0
1530991800,0.0
1530995400,0.0
1530999000,0.0
1531002600,0.0
1531006200,0.0
1531009800,0.0
1531013400,0.002
1531017000,0.005
1531020600,0.001
1531024200,0.003
1531027800,0.004
1531031400,0.003
1531035000,0.001
1531038600,0.0
1531042200,0.0
1531045800,0.0
1531049400,0.0
1531053000,0.0
1531056600,0.0
1531060200,0.0
1531063800,0.0
1531067400,0.0
1531071000,0.0
1531074600,0.0
1531078200,0.0
1531081800,0.0
1531085400,0.0
1531089000,0.0
1531092600,0.0
1531096200,0.001
1531099800,0.004
1531103400,0.002
1531107000,0.003
1531110600,0.003
1531114200,0.001
1531117800,0.0
1531121400,0.001
1531125000,0.0
1531128600,0.001
1531132200,0.001
1531135800,0.002
1531139400,0.006
1531143000,0.011
1531157400,0.0
1531161000,0.0
1531164600,0.0
1531168200,0.0
1531171800,0.0
1531175400,0.0
1531179000,0.0
1531182600,0.001
1531186200,0.003
1531189800,0.011
1531193400,0.014
1531197000,0.01
1531200600,0.008
1531204200,0.01
1531207800,0.011
1531211400,0.01
1531215000,0.011
1531218600,0.009
1531222200,0.008
1531225800,0.009
1531229400,0.003
1531233000,0.001
1531236600,0.0
1531240200,0.0
1531243800,0.0
1531247400,0.0
1531251000,0.0
1531254600,0.0
1531258200,0.0
1531261800,0.0
1531265400,0.0
1531269000,0.008
1531272600,0.004
1531276200,0.0
1531279800,0.0
1531283400,0.0
1531287000,0.0
1531290600,0.0
1531294200,0.0
1531297800,0.0
1531301400,0.0
1531305000,0.002
1531308600,0.003
1531312200,0.001
1531315800,0.0
1531319400,0.0
1531323000,0.0
1531326600,0.0
1531330200,0.0
1531333800,0.0
1531337400,0.0
1531341000,0.0
1531344600,0.0
1531348200,0.0
1531351800,0.0
1531355400,0.0
1531359000,0.001
1531362600,0.002
1531366200,0.001
1531369800,0.002
1531373400,0.0
1531377000,0.0
1531380600,0.0
1531384200,0.002
1531387800,0.002
1531391400,0.003
1531395000,0.002
1531398600,0.001
1531402200,0.0
1531405800,0.0
1531409400,0.0
1531413000,0.0
1531416600,0.0
1531420200,0.0
1531423800,0.0
1531427400,0.0
1531431000,0.0
1531434600,0.0
1531438200,0.0
1531441800,0.0
1531445400,0.011
1531449000,0.009
1531452600,0.007
1531456200,0.003
1531459800,0.009
1531463400,0.009
1531467000,0.003
1531470600,0.002
1531474200,0.002
1531477800,0.006
1531481400,0.005
1531485000,0.002
1531488600,0.003
1531492200,0.002
1531499400,0.004
1531503000,0.002
1531506600,0.002
1531510200,0.003
1531513800,0.004
1531517400,0.005
1531521000,0.003
1531524600,0.006
1531528200,0.004
1531531800,0.009
1531535400,0.007
1531539000,0.039
1531542600,0.014
1531546200,0.005
1531549800,0.012
1531553400,0.013
1531557000,0.013
1531560600,0.01
1531564200,0.007
1531567800,0.008
1531571400,0.014
1531575000,0.01
1531578600,0.007
1531582200,0.006
1531585800,0.005
1531589400,0.005
1531593000,0.004
1531596600,0.005
1531600200,0.003
1531603800,0.003
1531607400,0.002
1531611000,0.002
1531614600,0.003
1531618200,0.01
1531621800,0.005
1531625400,0.006
1531629000,0.005
1531632600,0.014
1531636200,0.017
1531639800,0.018
1531643400,0.013
1531647000,0.01
1531650600,0.014
1531654200,0.01
1531657800,0.013
1531661400,0.006
1531665000,0.009
1531668600,0.01
1531672200,0.005
1531675800,0.007
1531679400,0.006
1531683000,0.002
1531686600,0.009
1531690200,0.008
1531693800,0.008
1531697400,0.006
1531701000,0.006
1531704600,0.006
1531708200,0.009
1531711800,0.018
1531715400,0.013
1531719000,0.012
1531722600,0.018
1531726200,0.015
1531729800,0.014
1531733400,0.012
1531737000,0.01
1531740600,0.01
1531744200,0.013
1531747800,0.013
1531751400,0.015
1531755000,0.012
1531758600,0.006
1531762200,0.005
1531765800,0.006
1531769400,0.005
1531773000,0.007
1531776600,0.003
1531780200,0.003
1531783800,0.002
1531787400,0.003
1531791000,0.002
1531794600,0.007
1531798200,0.005
1531801800,0.008
1531805400,0.008
1531809000,0.021
1531812600,0.01
1531816200,0.005
1531819800,0.005
1531823400,0.007
1531827000,0.008
1531830600,0.006
1531834200,0.005
1531837800,0.004
1531841400,0.004
1531845000,0.003
1531848600,0.002
1531852200,0.002
1531855800,0.002
1531859400,0.001
1531863000,0.001
1531866600,0.001
1531870200,0.0
1531873800,0.001
1531877400,0.002
1531881000,0.002
1531884600,0.003
1531888200,0.002
1531891800,0.002
1531895400,0.002
1531899000,0.002
1531902600,0.005
1531906200,0.006
1531909800,0.006
1531913400,0.005
1531917000,0.004
1531920600,0.004
1531924200,0.003
1531927800,0.002
1531931400,0.001
1531935000,0.001
1531938600,0.001
1531942200,0.001
1531945800,0.001
1531949400,0.001
1531953000,0.001
1531956600,0.001
1531960200,0.003
1531963800,0.004
1531967400,0.013
1531971000,0.009
1531974600,0.014
1531978200,0.01
1531981800,0.005
1531985400,0.004
1531989000,0.005
1531992600,0.006
1531996200,0.007
1531999800,0.004
1532003400,0.004
1532007000,0.006
1532010600,0.007
1532014200,0.003
1532017800,0.002
1532021400,0.002
1532025000,0.003
1532028600,0.003
1532032200,0.004
1532035800,0.004
1532039400,0.003
1532043000,0.002
1532046600,0.011
1532050200,0.009
1532053800,0.005
1532057400,0.005
1532061000,0.002
1532064600,0.002
1532068200,0.003
1532071800,0.005
1532075400,0.006
1532079000,0.007
1532082600,0.01
1532086200,0.009
1532089800,0.007
1532093400,0.005
1532097000,0.005
1532100600,0.007
1532104200,0.006
1532107800,0.006
1532111400,0.008
1532115000,0.002
1532118600,0.004
1532122200,0.008
1532125800,0.008
1532129400,0.004
1532133000,0.005
1532136600,0.013
1532140200,0.005
1532143800,0.005
1532147400,0.004
1532151000,0.001
1532154600,0.001
1532158200,0.003
1532161800,0.002
1532165400,0.001
1532169000,0.001
1532172600,0.002
1532176200,0.003
1532179800,0.002
1532183400,0.003
1532187000,0.002
1532190600,0.005
1532194200,0.003
1532197800,0.001
1532201400,0.001
1532205000,0.001
1532208600,0.002
1532212200,0.001
1532215800,0.001
1532219400,0.001
1532223000,0.0
1532226600,0.0
1532230200,0.001
1532233800,0.002
1532237400,0.0
1532241000,0.0
1532244600,0.0
1532248200,0.001
1532251800,0.001
1532255400,0.001
1532259000,0.002
1532262600,0.002
1532266200,0.004
1532269800,0.004
1532273400,0.005
1532277000,0.005
1532280600,0.004
1532284200,0.003
1532287800,0.002
1532291400,0.002
1532295000,0.005
1532298600,0.002
1532302200,0.001
1532305800,0.001
1532309400,0.001
1532313000,0.0
1532316600,0.002
1532320200,0.009
1532323800,0.003
1532327400,0.006
1532331000,0.002
1532334600,0.005
1532338200,0.002
1532341800,0.004
1532345400,0.005
1532349000,0.007
1532352600,0.004
1532359800,0.003
1532363400,0.002
1532367000,0.002
1532370600,0.002
1532374200,0.002
1532377800,0.001
1532381400,0.001
1532385000,0.001
1532388600,0.001
1532392200,0.003
1532395800,0.001
1532399400,0.001
1532403000,0.001
1532406600,0.001
1532410200,0.001
1532413800,0.006
1532417400,0.004
1532421000,0.002
1532424600,0.002
1532428200,0.003
1532431800,0.005
1532435400,0.005
1532439000,0.004
1532442600,0.006
1532446200,0.008
1532449800,0.003
1532453400,0.003
1532457000,0.002
1532460600,0.002
1532464200,0.002
1532467800,0.002
1532471400,0.002
1532475000,0.001
1532478600,0.001
1532482200,0.002
1532485800,0.004
1532489400,0.004
1532493000,0.006
1532496600,0.007
1532500200,0.001
1532503800,0.0
1532507400,0.001
1532511000,0.003
1532514600,0.005
1532518200,0.007
1532521800,0.004
1532525400,0.002
1532529000,0.003
1532532600,0.002
1532536200,0.002
1532539800,0.002
1532543400,0.002
1532547000,0.002
1532550600,0.001
1532554200,0.002
1532557800,0.009
1532561400,0.004
1532565000,0.006
1532568600,0.008
1532572200,0.006
1532575800,0.009
1532579400,0.007
1532583000,0.008
1532586600,0.01
1532590200,0.008
1532593800,0.011
1532597400,0.011
1532601000,0.012
1532604600,0.012
1532608200,0.009
1532611800,0.009
1532615400,0.009
1532619000,0.008
1532622600,0.007
1532626200,0.004
1532629800,0.002
1532633400,0.002
1532637000,0.002
1532640600,0.002
1532644200,0.001
1532647800,0.001
1532651400,0.002
1532655000,0.007
1532658600,0.017
1532662200,0.018
1532665800,0.01
1532669400,0.002
1532673000,0.001
1532676600,0.002
1532680200,0.007
1532683800,0.012
1532687400,0.011
1532691000,0.008
1532694600,0.008
1532698200,0.01
1532701800,0.008
1532705400,0.007
1532709000,0.006
1532712600,0.007
1532716200,0.005
1532719800,0.005
1532723400,0.002
1532727000,0.003
1532730600,0.005
1532734200,0.005
1532737800,0.002
1532741400,0.006
1532745000,0.004
1532748600,0.004
1532752200,0.004
1532755800,0.008
1532759400,0.009
1532763000,0.01
1532766600,0.006
1532770200,0.004
1532773800,0.005
1532777400,0.006
1532781000,0.004
1532784600,0.003
1532788200,0.002
1532791800,0.002
1532795400,0.001
1532799000,0.001
1532802600,0.001
1532806200,0.001
1532809800,0.001
1532813400,0.001
1532817000,0.001
1532820600,0.001
1532824200,0.001
1532827800,0.002
1532831400,0.002
1532835000,0.009
1532838600,0.007
1532842200,0.005
1532845800,0.006
1532849400,0.004
1532853000,0.005
1532856600,0.009
1532860200,0.006
1532863800,0.003
1532867400,0.004
1532871000,0.011
1532874600,0.004
1532878200,0.002
1532881800,0.003
1532885400,0.002
1532889000,0.002
1532892600,0.001
1532896200,0.0
1532899800,0.0
1532903400,0.001
1532907000,0.001
1532910600,0.002
1532914200,0.009
1532917800,0.009
1532921400,0.006
1532925000,0.005
1532928600,0.003
1532932200,0.001
1532935800,0.002
1532939400,0.003
1532943000,0.003
1532946600,0.003
1532950200,0.004
1532953800,0.003
1532957400,0.003
1532964600,0.004
1532968200,0.003
1532971800,0.003
1532975400,0.005
1532979000,0.008
1532982600,0.008
1532986200,0.005
1532989800,0.002
1532993400,0.003
1532997000,0.003
1533000600,0.004
1533004200,0.002
1533007800,0.001
1533011400,0.002
1533015000,0.003
1533018600,0.002
1533022200,0.001
1533025800,0.001
1533029400,0.001
1533033000,0.001
1533036600,0.002
1533040200,0.002
1533043800,0.003
1533047400,0.003
1533051000,0.003
1533054600,0.002
1533058200,0.002
1533061800,0.001
1533065400,0.004
1533069000,0.003
1533072600,0.002
1533076200,0.001
1533079800,0.003
1533083400,0.008
1533087000,0.009
1533090600,0.007
1533094200,0.007
1533097800,0.007
